cell ID,x-coordinate,y-coordinate,z-coordinate,velocity-magnitude,x-velocity,y-velocity,z-velocity,pollutant
4366,3.45E+00,4.65E+00,1.55E+00,2.46E-04,7.98E-05,-1.38E-04,-1.87E-04,1.00E+00
4367,3.45E+00,4.65E+00,1.65E+00,2.56E-04,8.58E-05,-1.03E-04,-2.18E-04,9.99E-01
4368,3.45E+00,4.65E+00,1.75E+00,2.70E-04,8.98E-05,-6.26E-05,-2.47E-04,9.99E-01
4369,3.45E+00,4.65E+00,1.85E+00,2.87E-04,9.12E-05,-1.74E-05,-2.72E-04,9.98E-01
4370,3.45E+00,4.65E+00,1.95E+00,3.07E-04,8.93E-05,3.08E-05,-2.92E-04,9.96E-01
4371,3.45E+00,4.75E+00,1.05E+00,2.25E-04,2.96E-05,-2.14E-04,-6.45E-05,1.00E+00
4372,3.45E+00,4.75E+00,1.15E+00,2.27E-04,3.97E-05,-2.06E-04,-8.67E-05,1.00E+00
4373,3.45E+00,4.75E+00,1.25E+00,2.29E-04,4.86E-05,-1.93E-04,-1.12E-04,1.00E+00
4374,3.45E+00,4.75E+00,1.35E+00,2.32E-04,5.64E-05,-1.77E-04,-1.38E-04,1.00E+00
4375,3.45E+00,4.75E+00,1.45E+00,2.36E-04,6.30E-05,-1.55E-04,-1.67E-04,1.00E+00
4376,3.45E+00,4.75E+00,1.55E+00,2.43E-04,6.83E-05,-1.29E-04,-1.95E-04,1.00E+00
4377,3.45E+00,4.75E+00,1.65E+00,2.53E-04,7.22E-05,-9.63E-05,-2.22E-04,9.99E-01
4378,3.45E+00,4.75E+00,1.75E+00,2.64E-04,7.40E-05,-5.92E-05,-2.47E-04,9.99E-01
4379,3.45E+00,4.75E+00,1.85E+00,2.77E-04,7.32E-05,-1.84E-05,-2.67E-04,9.98E-01
4380,3.45E+00,4.75E+00,1.95E+00,2.91E-04,6.96E-05,2.49E-05,-2.82E-04,9.97E-01
4381,3.45E+00,4.85E+00,1.05E+00,2.18E-04,2.29E-05,-2.02E-04,-7.76E-05,1.00E+00
4382,3.45E+00,4.85E+00,1.15E+00,2.20E-04,3.23E-05,-1.94E-04,-9.89E-05,1.00E+00
4383,3.45E+00,4.85E+00,1.25E+00,2.23E-04,4.03E-05,-1.82E-04,-1.22E-04,1.00E+00
4384,3.45E+00,4.85E+00,1.35E+00,2.26E-04,4.71E-05,-1.66E-04,-1.47E-04,1.00E+00
4385,3.45E+00,4.85E+00,1.45E+00,2.31E-04,5.25E-05,-1.45E-04,-1.72E-04,1.00E+00
4386,3.45E+00,4.85E+00,1.55E+00,2.38E-04,5.64E-05,-1.20E-04,-1.97E-04,1.00E+00
4387,3.45E+00,4.85E+00,1.65E+00,2.45E-04,5.85E-05,-9.07E-05,-2.20E-04,1.00E+00
4388,3.45E+00,4.85E+00,1.75E+00,2.54E-04,5.87E-05,-5.74E-05,-2.40E-04,9.99E-01
4389,3.45E+00,4.85E+00,1.85E+00,2.63E-04,5.65E-05,-2.11E-05,-2.56E-04,9.99E-01
4390,3.45E+00,4.85E+00,1.95E+00,2.71E-04,5.19E-05,1.68E-05,-2.65E-04,9.98E-01
4391,3.45E+00,4.95E+00,1.05E+00,2.10E-04,1.45E-05,-1.89E-04,-8.87E-05,1.00E+00
4392,3.45E+00,4.95E+00,1.15E+00,2.13E-04,2.31E-05,-1.82E-04,-1.09E-04,1.00E+00
4393,3.45E+00,4.95E+00,1.25E+00,2.16E-04,3.04E-05,-1.70E-04,-1.30E-04,1.00E+00
4394,3.45E+00,4.95E+00,1.35E+00,2.20E-04,3.63E-05,-1.55E-04,-1.52E-04,1.00E+00
4395,3.45E+00,4.95E+00,1.45E+00,2.24E-04,4.07E-05,-1.36E-04,-1.74E-04,1.00E+00
4396,3.45E+00,4.95E+00,1.55E+00,2.29E-04,4.36E-05,-1.13E-04,-1.95E-04,1.00E+00
4397,3.45E+00,4.95E+00,1.65E+00,2.35E-04,4.46E-05,-8.63E-05,-2.14E-04,1.00E+00
4398,3.45E+00,4.95E+00,1.75E+00,2.40E-04,4.37E-05,-5.68E-05,-2.29E-04,1.00E+00
4399,3.45E+00,4.95E+00,1.85E+00,2.45E-04,4.07E-05,-2.51E-05,-2.40E-04,9.99E-01
4400,3.45E+00,4.95E+00,1.95E+00,2.48E-04,3.58E-05,7.35E-06,-2.45E-04,9.99E-01
4401,3.45E+00,5.05E+00,1.05E+00,2.01E-04,4.55E-06,-1.75E-04,-9.77E-05,1.00E+00
4402,3.45E+00,5.05E+00,1.15E+00,2.05E-04,1.22E-05,-1.68E-04,-1.16E-04,1.00E+00
4403,3.45E+00,5.05E+00,1.25E+00,2.09E-04,1.87E-05,-1.58E-04,-1.35E-04,1.00E+00
4404,3.45E+00,5.05E+00,1.35E+00,2.13E-04,2.38E-05,-1.44E-04,-1.54E-04,1.00E+00
4405,3.45E+00,5.05E+00,1.45E+00,2.16E-04,2.75E-05,-1.27E-04,-1.73E-04,1.00E+00
4406,3.45E+00,5.05E+00,1.55E+00,2.20E-04,2.96E-05,-1.06E-04,-1.90E-04,1.00E+00
4407,3.45E+00,5.05E+00,1.65E+00,2.23E-04,3.00E-05,-8.27E-05,-2.04E-04,1.00E+00
4408,3.45E+00,5.05E+00,1.75E+00,2.25E-04,2.86E-05,-5.70E-05,-2.16E-04,1.00E+00
4409,3.45E+00,5.05E+00,1.85E+00,2.25E-04,2.55E-05,-3.00E-05,-2.22E-04,1.00E+00
4410,3.45E+00,5.05E+00,1.95E+00,2.24E-04,2.08E-05,-2.77E-06,-2.23E-04,9.99E-01
4411,3.45E+00,5.15E+00,1.05E+00,1.91E-04,-6.63E-06,-1.60E-04,-1.04E-04,1.00E+00
4412,3.45E+00,5.15E+00,1.15E+00,1.96E-04,-2.48E-07,-1.54E-04,-1.22E-04,1.00E+00
4413,3.45E+00,5.15E+00,1.25E+00,2.01E-04,5.12E-06,-1.45E-04,-1.38E-04,1.00E+00
4414,3.45E+00,5.15E+00,1.35E+00,2.04E-04,9.37E-06,-1.33E-04,-1.55E-04,1.00E+00
4415,3.45E+00,5.15E+00,1.45E+00,2.07E-04,1.24E-05,-1.18E-04,-1.70E-04,1.00E+00
4416,3.45E+00,5.15E+00,1.55E+00,2.09E-04,1.40E-05,-9.98E-05,-1.83E-04,1.00E+00
4417,3.45E+00,5.15E+00,1.65E+00,2.10E-04,1.41E-05,-7.96E-05,-1.94E-04,1.00E+00
4418,3.45E+00,5.15E+00,1.75E+00,2.09E-04,1.27E-05,-5.76E-05,-2.01E-04,1.00E+00
4419,3.45E+00,5.15E+00,1.85E+00,2.06E-04,9.82E-06,-3.49E-05,-2.03E-04,1.00E+00
4420,3.45E+00,5.15E+00,1.95E+00,2.01E-04,5.73E-06,-1.26E-05,-2.00E-04,1.00E+00
4421,3.45E+00,5.25E+00,1.05E+00,1.80E-04,-1.84E-05,-1.42E-04,-1.09E-04,1.00E+00
4422,3.45E+00,5.25E+00,1.15E+00,1.86E-04,-1.37E-05,-1.38E-04,-1.24E-04,1.00E+00
4423,3.45E+00,5.25E+00,1.25E+00,1.92E-04,-9.74E-06,-1.31E-04,-1.39E-04,1.00E+00
4424,3.45E+00,5.25E+00,1.35E+00,1.95E-04,-6.62E-06,-1.21E-04,-1.53E-04,1.00E+00
4425,3.45E+00,5.25E+00,1.45E+00,1.98E-04,-4.45E-06,-1.08E-04,-1.65E-04,1.00E+00
4426,3.45E+00,5.25E+00,1.55E+00,1.98E-04,-3.36E-06,-9.31E-05,-1.75E-04,1.00E+00
4427,3.45E+00,5.25E+00,1.65E+00,1.97E-04,-3.42E-06,-7.61E-05,-1.82E-04,1.00E+00
4428,3.45E+00,5.25E+00,1.75E+00,1.94E-04,-4.64E-06,-5.78E-05,-1.85E-04,1.00E+00
4429,3.45E+00,5.25E+00,1.85E+00,1.89E-04,-6.96E-06,-3.92E-05,-1.84E-04,1.00E+00
4430,3.45E+00,5.25E+00,1.95E+00,1.80E-04,-1.02E-05,-2.13E-05,-1.79E-04,1.00E+00
4431,3.45E+00,5.35E+00,1.05E+00,1.67E-04,-2.98E-05,-1.23E-04,-1.09E-04,1.00E+00
4432,3.45E+00,5.35E+00,1.15E+00,1.75E-04,-2.70E-05,-1.20E-04,-1.24E-04,1.00E+00
4433,3.45E+00,5.35E+00,1.25E+00,1.81E-04,-2.48E-05,-1.15E-04,-1.37E-04,1.00E+00
4434,3.45E+00,5.35E+00,1.35E+00,1.85E-04,-2.32E-05,-1.07E-04,-1.49E-04,1.00E+00
4435,3.45E+00,5.35E+00,1.45E+00,1.87E-04,-2.22E-05,-9.72E-05,-1.59E-04,1.00E+00
4436,3.45E+00,5.35E+00,1.55E+00,1.87E-04,-2.18E-05,-8.50E-05,-1.65E-04,1.00E+00
4437,3.45E+00,5.35E+00,1.65E+00,1.85E-04,-2.22E-05,-7.14E-05,-1.69E-04,1.00E+00
4438,3.45E+00,5.35E+00,1.75E+00,1.80E-04,-2.33E-05,-5.67E-05,-1.69E-04,1.00E+00
4439,3.45E+00,5.35E+00,1.85E+00,1.73E-04,-2.50E-05,-4.19E-05,-1.66E-04,1.00E+00
4440,3.45E+00,5.35E+00,1.95E+00,1.63E-04,-2.73E-05,-2.78E-05,-1.58E-04,1.00E+00
4441,3.45E+00,5.45E+00,1.05E+00,1.52E-04,-3.91E-05,-1.01E-04,-1.06E-04,1.00E+00
4442,3.45E+00,5.45E+00,1.15E+00,1.61E-04,-3.85E-05,-1.00E-04,-1.20E-04,1.00E+00
4443,3.45E+00,5.45E+00,1.25E+00,1.68E-04,-3.84E-05,-9.68E-05,-1.32E-04,1.00E+00
4444,3.45E+00,5.45E+00,1.35E+00,1.73E-04,-3.86E-05,-9.14E-05,-1.42E-04,1.00E+00
4445,3.45E+00,5.45E+00,1.45E+00,1.76E-04,-3.91E-05,-8.39E-05,-1.49E-04,1.00E+00
4446,3.45E+00,5.45E+00,1.55E+00,1.75E-04,-3.98E-05,-7.48E-05,-1.54E-04,1.00E+00
4447,3.45E+00,5.45E+00,1.65E+00,1.73E-04,-4.08E-05,-6.44E-05,-1.55E-04,1.00E+00
4448,3.45E+00,5.45E+00,1.75E+00,1.67E-04,-4.20E-05,-5.32E-05,-1.53E-04,1.00E+00
4449,3.45E+00,5.45E+00,1.85E+00,1.59E-04,-4.33E-05,-4.19E-05,-1.47E-04,1.00E+00
4450,3.45E+00,5.45E+00,1.95E+00,1.49E-04,-4.47E-05,-3.12E-05,-1.38E-04,1.00E+00
4451,3.45E+00,5.55E+00,1.05E+00,1.33E-04,-4.50E-05,-7.81E-05,-9.77E-05,1.00E+00
4452,3.45E+00,5.55E+00,1.15E+00,1.43E-04,-4.64E-05,-7.81E-05,-1.10E-04,1.00E+00
4453,3.45E+00,5.55E+00,1.25E+00,1.51E-04,-4.82E-05,-7.64E-05,-1.21E-04,1.00E+00
4454,3.45E+00,5.55E+00,1.35E+00,1.57E-04,-5.03E-05,-7.31E-05,-1.30E-04,1.00E+00
4455,3.45E+00,5.55E+00,1.45E+00,1.61E-04,-5.24E-05,-6.82E-05,-1.36E-04,1.00E+00
4456,3.45E+00,5.55E+00,1.55E+00,1.61E-04,-5.45E-05,-6.19E-05,-1.39E-04,1.00E+00
4457,3.45E+00,5.55E+00,1.65E+00,1.59E-04,-5.64E-05,-5.46E-05,-1.38E-04,1.00E+00
4458,3.45E+00,5.55E+00,1.75E+00,1.54E-04,-5.80E-05,-4.66E-05,-1.35E-04,1.00E+00
4459,3.45E+00,5.55E+00,1.85E+00,1.46E-04,-5.93E-05,-3.85E-05,-1.28E-04,1.00E+00
4460,3.45E+00,5.55E+00,1.95E+00,1.36E-04,-6.00E-05,-3.09E-05,-1.18E-04,1.00E+00
4461,3.45E+00,5.65E+00,1.05E+00,1.10E-04,-4.59E-05,-5.46E-05,-8.38E-05,1.00E+00
4462,3.45E+00,5.65E+00,1.15E+00,1.20E-04,-4.87E-05,-5.51E-05,-9.51E-05,1.00E+00
4463,3.45E+00,5.65E+00,1.25E+00,1.29E-04,-5.20E-05,-5.46E-05,-1.05E-04,1.00E+00
4464,3.45E+00,5.65E+00,1.35E+00,1.36E-04,-5.56E-05,-5.29E-05,-1.12E-04,1.00E+00
4465,3.45E+00,5.65E+00,1.45E+00,1.40E-04,-5.92E-05,-5.02E-05,-1.17E-04,1.00E+00
4466,3.45E+00,5.65E+00,1.55E+00,1.42E-04,-6.25E-05,-4.64E-05,-1.19E-04,1.00E+00
4467,3.45E+00,5.65E+00,1.65E+00,1.41E-04,-6.54E-05,-4.17E-05,-1.18E-04,1.00E+00
4468,3.45E+00,5.65E+00,1.75E+00,1.37E-04,-6.76E-05,-3.66E-05,-1.13E-04,1.00E+00
4469,3.45E+00,5.65E+00,1.85E+00,1.30E-04,-6.90E-05,-3.13E-05,-1.06E-04,1.00E+00
4470,3.45E+00,5.65E+00,1.95E+00,1.22E-04,-6.94E-05,-2.63E-05,-9.63E-05,1.00E+00
4471,3.45E+00,5.75E+00,1.05E+00,8.32E-05,-4.08E-05,-3.32E-05,-6.45E-05,1.00E+00
4472,3.45E+00,5.75E+00,1.15E+00,9.25E-05,-4.42E-05,-3.39E-05,-7.39E-05,1.00E+00
4473,3.45E+00,5.75E+00,1.25E+00,1.01E-04,-4.81E-05,-3.40E-05,-8.19E-05,1.00E+00
4474,3.45E+00,5.75E+00,1.35E+00,1.08E-04,-5.23E-05,-3.34E-05,-8.82E-05,1.00E+00
4475,3.45E+00,5.75E+00,1.45E+00,1.13E-04,-5.65E-05,-3.20E-05,-9.22E-05,1.00E+00
4476,3.45E+00,5.75E+00,1.55E+00,1.15E-04,-6.05E-05,-3.01E-05,-9.36E-05,1.00E+00
4477,3.45E+00,5.75E+00,1.65E+00,1.16E-04,-6.39E-05,-2.76E-05,-9.24E-05,1.00E+00
4478,3.45E+00,5.75E+00,1.75E+00,1.13E-04,-6.65E-05,-2.47E-05,-8.83E-05,1.00E+00
4479,3.45E+00,5.75E+00,1.85E+00,1.09E-04,-6.81E-05,-2.16E-05,-8.18E-05,1.00E+00
4480,3.45E+00,5.75E+00,1.95E+00,1.02E-04,-6.85E-05,-1.87E-05,-7.31E-05,1.00E+00
4481,3.45E+00,5.85E+00,1.05E+00,5.22E-05,-2.96E-05,-1.42E-05,-4.06E-05,1.00E+00
4482,3.45E+00,5.85E+00,1.15E+00,5.92E-05,-3.24E-05,-1.47E-05,-4.73E-05,1.00E+00
4483,3.45E+00,5.85E+00,1.25E+00,6.58E-05,-3.57E-05,-1.49E-05,-5.32E-05,1.00E+00
4484,3.45E+00,5.85E+00,1.35E+00,7.15E-05,-3.94E-05,-1.49E-05,-5.79E-05,1.00E+00
4485,3.45E+00,5.85E+00,1.45E+00,7.60E-05,-4.31E-05,-1.45E-05,-6.09E-05,1.00E+00
4486,3.45E+00,5.85E+00,1.55E+00,7.89E-05,-4.66E-05,-1.38E-05,-6.21E-05,1.00E+00
4487,3.45E+00,5.85E+00,1.65E+00,8.00E-05,-4.97E-05,-1.29E-05,-6.13E-05,1.00E+00
4488,3.45E+00,5.85E+00,1.75E+00,7.92E-05,-5.21E-05,-1.18E-05,-5.85E-05,1.00E+00
4489,3.45E+00,5.85E+00,1.85E+00,7.67E-05,-5.36E-05,-1.05E-05,-5.38E-05,1.00E+00
4490,3.45E+00,5.85E+00,1.95E+00,7.25E-05,-5.40E-05,-9.29E-06,-4.75E-05,1.00E+00
4491,3.45E+00,5.95E+00,1.05E+00,1.92E-05,-1.25E-05,-4.04E-06,-1.41E-05,1.00E+00
4492,3.45E+00,5.95E+00,1.15E+00,2.24E-05,-1.40E-05,-4.26E-06,-1.71E-05,1.00E+00
4493,3.45E+00,5.95E+00,1.25E+00,2.56E-05,-1.57E-05,-4.41E-06,-1.98E-05,1.00E+00
4494,3.45E+00,5.95E+00,1.35E+00,2.85E-05,-1.75E-05,-4.43E-06,-2.20E-05,1.00E+00
4495,3.45E+00,5.95E+00,1.45E+00,3.08E-05,-1.93E-05,-4.32E-06,-2.37E-05,1.00E+00
4496,3.45E+00,5.95E+00,1.55E+00,3.26E-05,-2.11E-05,-4.12E-06,-2.45E-05,1.00E+00
4497,3.45E+00,5.95E+00,1.65E+00,3.36E-05,-2.28E-05,-3.87E-06,-2.44E-05,1.00E+00
4498,3.45E+00,5.95E+00,1.75E+00,3.37E-05,-2.41E-05,-3.56E-06,-2.33E-05,1.00E+00
4499,3.45E+00,5.95E+00,1.85E+00,3.30E-05,-2.49E-05,-3.21E-06,-2.14E-05,1.00E+00
4500,3.45E+00,5.95E+00,1.95E+00,3.15E-05,-2.52E-05,-2.84E-06,-1.87E-05,1.00E+00
4501,3.55E+00,3.05E+00,1.05E+00,9.34E-05,8.41E-06,-1.64E-05,9.16E-05,9.76E-01
4502,3.55E+00,3.05E+00,1.15E+00,1.15E-04,1.00E-05,-1.95E-05,1.13E-04,9.64E-01
4503,3.55E+00,3.05E+00,1.25E+00,1.46E-04,1.77E-05,-2.36E-05,1.43E-04,9.51E-01
4504,3.55E+00,3.05E+00,1.35E+00,1.86E-04,3.99E-05,-2.90E-05,1.79E-04,9.39E-01
4505,3.55E+00,3.05E+00,1.45E+00,2.32E-04,8.08E-05,-3.69E-05,2.15E-04,9.33E-01
4506,3.55E+00,3.05E+00,1.55E+00,2.79E-04,1.37E-04,-4.48E-05,2.40E-04,9.32E-01
4507,3.55E+00,3.05E+00,1.65E+00,3.21E-04,1.96E-04,-4.73E-05,2.50E-04,9.34E-01
4508,3.55E+00,3.05E+00,1.75E+00,3.49E-04,2.47E-04,-4.59E-05,2.42E-04,9.37E-01
4509,3.55E+00,3.05E+00,1.85E+00,3.42E-04,2.57E-04,-3.73E-05,2.22E-04,9.37E-01
4510,3.55E+00,3.05E+00,1.95E+00,3.06E-04,2.26E-04,-2.14E-05,2.06E-04,9.27E-01
4511,3.55E+00,3.15E+00,1.05E+00,1.92E-04,2.28E-05,-5.34E-05,1.83E-04,9.83E-01
4512,3.55E+00,3.15E+00,1.15E+00,2.24E-04,3.02E-05,-6.00E-05,2.14E-04,9.75E-01
4513,3.55E+00,3.15E+00,1.25E+00,2.63E-04,4.50E-05,-6.89E-05,2.50E-04,9.65E-01
4514,3.55E+00,3.15E+00,1.35E+00,3.12E-04,7.51E-05,-8.21E-05,2.92E-04,9.56E-01
4515,3.55E+00,3.15E+00,1.45E+00,3.68E-04,1.19E-04,-9.97E-05,3.34E-04,9.50E-01
4516,3.55E+00,3.15E+00,1.55E+00,4.25E-04,1.76E-04,-1.20E-04,3.67E-04,9.47E-01
4517,3.55E+00,3.15E+00,1.65E+00,4.80E-04,2.42E-04,-1.38E-04,3.91E-04,9.47E-01
4518,3.55E+00,3.15E+00,1.75E+00,5.33E-04,3.02E-04,-1.52E-04,4.12E-04,9.47E-01
4519,3.55E+00,3.15E+00,1.85E+00,5.65E-04,3.19E-04,-1.54E-04,4.41E-04,9.45E-01
4520,3.55E+00,3.15E+00,1.95E+00,5.93E-04,2.88E-04,-1.40E-04,5.00E-04,9.36E-01
4521,3.55E+00,3.25E+00,1.05E+00,2.44E-04,2.79E-05,-1.01E-04,2.20E-04,9.90E-01
4522,3.55E+00,3.25E+00,1.15E+00,2.74E-04,3.89E-05,-1.09E-04,2.48E-04,9.86E-01
4523,3.55E+00,3.25E+00,1.25E+00,3.09E-04,5.56E-05,-1.19E-04,2.79E-04,9.80E-01
4524,3.55E+00,3.25E+00,1.35E+00,3.49E-04,8.27E-05,-1.33E-04,3.12E-04,9.73E-01
4525,3.55E+00,3.25E+00,1.45E+00,3.94E-04,1.16E-04,-1.50E-04,3.46E-04,9.68E-01
4526,3.55E+00,3.25E+00,1.55E+00,4.40E-04,1.50E-04,-1.71E-04,3.76E-04,9.64E-01
4527,3.55E+00,3.25E+00,1.65E+00,4.87E-04,1.77E-04,-1.92E-04,4.11E-04,9.61E-01
4528,3.55E+00,3.25E+00,1.75E+00,5.45E-04,1.89E-04,-2.09E-04,4.66E-04,9.57E-01
4529,3.55E+00,3.25E+00,1.85E+00,6.26E-04,1.71E-04,-2.15E-04,5.63E-04,9.51E-01
4530,3.55E+00,3.25E+00,1.95E+00,7.56E-04,1.03E-04,-2.07E-04,7.20E-04,9.40E-01
4531,3.55E+00,3.35E+00,1.05E+00,2.65E-04,3.12E-05,-1.37E-04,2.25E-04,9.95E-01
4532,3.55E+00,3.35E+00,1.15E+00,2.90E-04,4.38E-05,-1.44E-04,2.48E-04,9.93E-01
4533,3.55E+00,3.35E+00,1.25E+00,3.16E-04,6.02E-05,-1.51E-04,2.71E-04,9.90E-01
4534,3.55E+00,3.35E+00,1.35E+00,3.44E-04,8.26E-05,-1.59E-04,2.94E-04,9.86E-01
4535,3.55E+00,3.35E+00,1.45E+00,3.73E-04,1.10E-04,-1.70E-04,3.14E-04,9.83E-01
4536,3.55E+00,3.35E+00,1.55E+00,4.02E-04,1.38E-04,-1.82E-04,3.31E-04,9.80E-01
4537,3.55E+00,3.35E+00,1.65E+00,4.28E-04,1.57E-04,-1.90E-04,3.51E-04,9.77E-01
4538,3.55E+00,3.35E+00,1.75E+00,4.60E-04,1.59E-04,-1.90E-04,3.87E-04,9.73E-01
4539,3.55E+00,3.35E+00,1.85E+00,5.12E-04,1.38E-04,-1.82E-04,4.58E-04,9.67E-01
4540,3.55E+00,3.35E+00,1.95E+00,6.03E-04,8.48E-05,-1.63E-04,5.75E-04,9.58E-01
4541,3.55E+00,3.45E+00,1.05E+00,2.77E-04,3.42E-05,-1.71E-04,2.15E-04,9.98E-01
4542,3.55E+00,3.45E+00,1.15E+00,2.96E-04,4.83E-05,-1.76E-04,2.34E-04,9.97E-01
4543,3.55E+00,3.45E+00,1.25E+00,3.15E-04,6.51E-05,-1.80E-04,2.50E-04,9.95E-01
4544,3.55E+00,3.45E+00,1.35E+00,3.33E-04,8.61E-05,-1.83E-04,2.65E-04,9.94E-01
4545,3.55E+00,3.45E+00,1.45E+00,3.50E-04,1.11E-04,-1.86E-04,2.75E-04,9.92E-01
4546,3.55E+00,3.45E+00,1.55E+00,3.64E-04,1.37E-04,-1.88E-04,2.80E-04,9.90E-01
4547,3.55E+00,3.45E+00,1.65E+00,3.76E-04,1.60E-04,-1.86E-04,2.85E-04,9.88E-01
4548,3.55E+00,3.45E+00,1.75E+00,3.88E-04,1.76E-04,-1.76E-04,2.97E-04,9.85E-01
4549,3.55E+00,3.45E+00,1.85E+00,4.06E-04,1.80E-04,-1.57E-04,3.28E-04,9.81E-01
4550,3.55E+00,3.45E+00,1.95E+00,4.39E-04,1.68E-04,-1.33E-04,3.83E-04,9.75E-01
4551,3.55E+00,3.55E+00,1.05E+00,2.83E-04,3.79E-05,-1.99E-04,1.98E-04,9.99E-01
4552,3.55E+00,3.55E+00,1.15E+00,2.98E-04,5.29E-05,-2.02E-04,2.12E-04,9.99E-01
4553,3.55E+00,3.55E+00,1.25E+00,3.10E-04,7.02E-05,-2.03E-04,2.24E-04,9.98E-01
4554,3.55E+00,3.55E+00,1.35E+00,3.21E-04,9.04E-05,-2.03E-04,2.32E-04,9.97E-01
4555,3.55E+00,3.55E+00,1.45E+00,3.29E-04,1.14E-04,-2.00E-04,2.36E-04,9.96E-01
4556,3.55E+00,3.55E+00,1.55E+00,3.35E-04,1.40E-04,-1.94E-04,2.35E-04,9.95E-01
4557,3.55E+00,3.55E+00,1.65E+00,3.39E-04,1.67E-04,-1.82E-04,2.32E-04,9.94E-01
4558,3.55E+00,3.55E+00,1.75E+00,3.43E-04,1.94E-04,-1.65E-04,2.30E-04,9.92E-01
4559,3.55E+00,3.55E+00,1.85E+00,3.50E-04,2.16E-04,-1.41E-04,2.37E-04,9.89E-01
4560,3.55E+00,3.55E+00,1.95E+00,3.63E-04,2.31E-04,-1.12E-04,2.56E-04,9.84E-01
4561,3.55E+00,3.65E+00,1.05E+00,2.87E-04,4.17E-05,-2.21E-04,1.78E-04,1.00E+00
4562,3.55E+00,3.65E+00,1.15E+00,2.97E-04,5.73E-05,-2.23E-04,1.87E-04,9.99E-01
4563,3.55E+00,3.65E+00,1.25E+00,3.05E-04,7.48E-05,-2.23E-04,1.93E-04,9.99E-01
4564,3.55E+00,3.65E+00,1.35E+00,3.10E-04,9.46E-05,-2.20E-04,1.96E-04,9.99E-01
4565,3.55E+00,3.65E+00,1.45E+00,3.12E-04,1.17E-04,-2.13E-04,1.95E-04,9.98E-01
4566,3.55E+00,3.65E+00,1.55E+00,3.12E-04,1.43E-04,-2.01E-04,1.90E-04,9.98E-01
4567,3.55E+00,3.65E+00,1.65E+00,3.10E-04,1.72E-04,-1.84E-04,1.81E-04,9.97E-01
4568,3.55E+00,3.65E+00,1.75E+00,3.09E-04,2.02E-04,-1.60E-04,1.70E-04,9.96E-01
4569,3.55E+00,3.65E+00,1.85E+00,3.13E-04,2.34E-04,-1.31E-04,1.61E-04,9.93E-01
4570,3.55E+00,3.65E+00,1.95E+00,3.21E-04,2.63E-04,-9.65E-05,1.57E-04,9.88E-01
4571,3.55E+00,3.75E+00,1.05E+00,2.88E-04,4.54E-05,-2.39E-04,1.54E-04,1.00E+00
4572,3.55E+00,3.75E+00,1.15E+00,2.94E-04,6.15E-05,-2.40E-04,1.59E-04,1.00E+00
4573,3.55E+00,3.75E+00,1.25E+00,2.98E-04,7.89E-05,-2.38E-04,1.60E-04,1.00E+00
4574,3.55E+00,3.75E+00,1.35E+00,2.98E-04,9.83E-05,-2.33E-04,1.58E-04,9.99E-01
4575,3.55E+00,3.75E+00,1.45E+00,2.96E-04,1.20E-04,-2.23E-04,1.53E-04,9.99E-01
4576,3.55E+00,3.75E+00,1.55E+00,2.90E-04,1.45E-04,-2.07E-04,1.43E-04,9.99E-01
4577,3.55E+00,3.75E+00,1.65E+00,2.84E-04,1.73E-04,-1.84E-04,1.29E-04,9.98E-01
4578,3.55E+00,3.75E+00,1.75E+00,2.79E-04,2.06E-04,-1.53E-04,1.11E-04,9.97E-01
4579,3.55E+00,3.75E+00,1.85E+00,2.82E-04,2.41E-04,-1.17E-04,9.05E-05,9.94E-01
4580,3.55E+00,3.75E+00,1.95E+00,2.94E-04,2.75E-04,-7.53E-05,7.08E-05,9.89E-01
4581,3.55E+00,3.85E+00,1.05E+00,2.86E-04,4.87E-05,-2.51E-04,1.28E-04,1.00E+00
4582,3.55E+00,3.85E+00,1.15E+00,2.90E-04,6.52E-05,-2.51E-04,1.28E-04,1.00E+00
4583,3.55E+00,3.85E+00,1.25E+00,2.90E-04,8.26E-05,-2.48E-04,1.25E-04,1.00E+00
4584,3.55E+00,3.85E+00,1.35E+00,2.87E-04,1.01E-04,-2.41E-04,1.18E-04,1.00E+00
4585,3.55E+00,3.85E+00,1.45E+00,2.81E-04,1.22E-04,-2.28E-04,1.08E-04,1.00E+00
4586,3.55E+00,3.85E+00,1.55E+00,2.71E-04,1.46E-04,-2.08E-04,9.33E-05,9.99E-01
4587,3.55E+00,3.85E+00,1.65E+00,2.61E-04,1.73E-04,-1.80E-04,7.40E-05,9.99E-01
4588,3.55E+00,3.85E+00,1.75E+00,2.55E-04,2.05E-04,-1.44E-04,4.99E-05,9.97E-01
4589,3.55E+00,3.85E+00,1.85E+00,2.60E-04,2.39E-04,-1.01E-04,2.19E-05,9.95E-01
4590,3.55E+00,3.85E+00,1.95E+00,2.79E-04,2.74E-04,-5.21E-05,-8.05E-06,9.89E-01
4591,3.55E+00,3.95E+00,1.05E+00,2.83E-04,5.14E-05,-2.59E-04,1.01E-04,1.00E+00
4592,3.55E+00,3.95E+00,1.15E+00,2.84E-04,6.81E-05,-2.58E-04,9.63E-05,1.00E+00
4593,3.55E+00,3.95E+00,1.25E+00,2.82E-04,8.54E-05,-2.54E-04,8.82E-05,1.00E+00
